MatchId;Home Tactic;Away Tactic;Home Goals;Away Goals
631162187;Normal;Normal;1;5
631162188;Normal;Normal;0;9
631162189;Normal;Attack on wings;0;8
631162190;Normal;Normal;5;6
631162191;Attack in the Middle;Normal;8;0
631162192;Normal;Normal;9;0
631162193;Normal;Normal;1;4
631162194;Normal;Normal;6;1
631162195;Normal;Attack in the Middle;5;0
631162196;Attack on wings;Normal;2;6
631162197;Normal;Attack on wings;0;5
631162198;Attack in the Middle;Normal;8;0
631162199;Normal;Normal;4;1
631162200;Normal;Normal;11;0
631162201;Attack on wings;Normal;7;0
631162202;Normal;Normal;5;2
631162203;Normal;Attack in the Middle;0;7
631162204;Normal;Normal;0;11
631162205;Normal;Normal;2;5
631162206;Normal;Normal;1;1
631162207;Attack in the Middle;Normal;3;1
631162208;Normal;Normal;3;3
631162209;Normal;Normal;0;3
631162210;Normal;Normal;5;1
631162211;Normal;Normal;1;3
631162212;Normal;Counter-attacks;3;1
631162213;Normal;Normal;2;5
631162214;Normal;Normal;4;0
631162215;Normal;Normal;3;1
631162216;Normal;Normal;2;1
631162217;Normal;Normal;2;3
631162218;Normal;Normal;3;4
631162219;Normal;Normal;2;2
631162220;Normal;Counter-attacks;3;1
631162221;Normal;Normal;5;1
631162222;Normal;Normal;0;1
631162223;Normal;Attack on wings;2;2
631162224;Normal;Normal;6;0
631162225;Normal;Normal;1;0
631162226;Normal;Normal;1;1
631162227;Normal;Normal;0;3
631162228;Attack on wings;Normal;3;1
631162229;Normal;Normal;2;3
631162230;Normal;Counter-attacks;3;2
631162231;Normal;Normal;4;0
631162232;Normal;Attack on wings;1;4
631162233;Attack on wings;Normal;11;0
631162234;Normal;Normal;1;1
631162235;Normal;Normal;5;0
631162236;Normal;Normal;1;6
631162237;Normal;Attack on wings;0;7
631162238;Normal;Normal;7;0
631162239;Normal;Normal;0;7
631162240;Normal;Counter-attacks;0;2
631162241;Normal;Normal;2;2
631162242;Normal;Normal;9;0
631162243;Long shots;Attack on wings;1;4
631162244;Normal;Normal;4;3
631162245;Attack on wings;Normal;1;6
631162246;Normal;Attack on wings;3;1
631162247;Normal;Normal;1;3
631162248;Normal;Normal;7;0
631162249;Normal;Normal;0;6
631162250;Attack on wings;Counter-attacks;0;2
631162251;Attack in the Middle;Normal;7;0
631162252;Normal;Normal;6;1
631162253;Attack on wings;Normal;1;1
631162254;Normal;Normal;1;1
631162255;Normal;Attack on wings;2;0
631162256;Normal;Normal;0;4
631162257;Normal;Normal;11;0
631162258;Normal;Attack in the Middle;0;10
631162259;Attack on wings;Normal;6;0
631162260;Attack in the Middle;Normal;1;0
631162261;Attack on wings;Pressing;3;0
631162262;Normal;Normal;8;0
631162263;Normal;Normal;4;1
631162264;Normal;Normal;0;6
631162265;Normal;Attack on wings;0;8
631162266;Normal;Normal;0;5
631162267;Normal;Normal;0;10
631162268;Normal;Normal;8;0
631162269;Attack on wings;Long shots;5;0
631162270;Normal;Normal;8;0
631162271;Normal;Normal;5;0
631162272;Normal;Normal;4;0
631162273;Normal;Attack on wings;0;9
631162274;Pressing;Normal;0;5
631162275;Normal;Normal;3;1
631162276;Normal;Normal;8;0
631162277;Attack on wings;Normal;7;0
631162278;Normal;Normal;1;0
631162279;Normal;Attack on wings;0;6
631162280;Pressing;Normal;0;5
631162281;Normal;Attack on wings;0;8
631162282;Normal;Normal;1;8
631162283;Normal;Normal;0;4
631162284;Play creatively;Pressing;5;0
631162285;Attack on wings;Normal;6;1
631162286;Pressing;Normal;0;5
631162287;Normal;Normal;4;1
631162288;Normal;Normal;0;9
631162289;Normal;Normal;9;0
631162290;Normal;Normal;1;4
631162291;Normal;Pressing;5;0
631162292;Normal;Attack on wings;1;4
631162293;Pressing;Normal;0;5
631162294;Normal;Normal;2;2
631162295;Normal;Normal;7;0
631162296;Attack on wings;Normal;7;0
631162297;Normal;Pressing;5;0
631162298;Normal;Normal;6;4
631162299;Normal;Normal;3;3
631162300;Normal;Attack on wings;0;10
631162301;Normal;Play creatively;0;7
631162302;Normal;Normal;1;1
631162303;Normal;Pressing;5;0
631162304;Attack on wings;Normal;8;0
631162305;Normal;Normal;2;3
631162306;Pressing;Normal;0;5
631162307;Normal;Normal;0;10
631162308;Normal;Attack on wings;1;7
631162309;Normal;Normal;0;6
631162310;Normal;Normal;10;0
631162311;Normal;Pressing;5;0
631162312;Attack on wings;Normal;10;0
631162313;Normal;Normal;10;0
631162314;Normal;Normal;4;3
631162315;Normal;Normal;0;7
631162316;Pressing;Attack on wings;0;5
631162317;Normal;Normal;1;0
631162318;Normal;Normal;7;0
631162319;Normal;Normal;5;0
631162320;Normal;Counter-attacks;0;9
631162321;Normal;Normal;0;7
631162322;Normal;Normal;9;1
631162323;Normal;Normal;0;7
631162324;Counter-attacks;Normal;9;0
631162325;Normal;Counter-attacks;0;4
631162326;Normal;Normal;7;0
631162327;Normal;Normal;0;6
631162328;Normal;Normal;3;3
631162329;Normal;Normal;0;6
631162330;Normal;Normal;2;1
631162331;Normal;Normal;5;0
631162332;Counter-attacks;Normal;11;0
631162333;Normal;Normal;8;0
631162334;Normal;Normal;2;1
631162335;Normal;Counter-attacks;0;2
631162336;Normal;Normal;8;0
631162337;Normal;Normal;0;8
631162338;Normal;Normal;0;9
631162339;Normal;Normal;4;1
631162340;Counter-attacks;Normal;3;1
631162341;Normal;Normal;1;1
631162342;Normal;Normal;9;0
631162343;Normal;Normal;3;1
631162344;Normal;Counter-attacks;0;8
631162345;Counter-attacks;Normal;10;0
631162346;Normal;Normal;3;3
631162347;Normal;Normal;0;10
631162348;Normal;Normal;1;1
631162349;Normal;Counter-attacks;2;5
631162350;Normal;Normal;1;4
631162351;Normal;Normal;7;0
631162352;Normal;Normal;7;0
631162353;Normal;Normal;0;9
631162354;Counter-attacks;Normal;1;1
631162355;Normal;Normal;1;3
631162356;Normal;Normal;0;7
631162357;Normal;Counter-attacks;0;9
631162358;Normal;Normal;5;3
631162359;Normal;Normal;3;2
631162360;Normal;Normal;4;2
631162361;Normal;Normal;4;0
631162362;Normal;Normal;9;0
631162363;Normal;Normal;0;7
631162364;Counter-attacks;Attack on wings;6;0
631162365;Normal;Counter-attacks;0;9
631162366;Normal;Normal;7;0
631162367;Normal;Normal;0;11
631162368;Attack in the Middle;Normal;7;0
631162369;Counter-attacks;Normal;10;0
631162370;Normal;Normal;4;0
631162371;Normal;Normal;0;7
631162372;Normal;Attack in the Middle;4;1
631162373;Attack in the Middle;Normal;5;0
631162374;Attack in the Middle;Normal;8;0
631162375;Normal;Normal;3;2
631162376;Normal;Normal;5;2
631162377;Normal;Attack in the Middle;0;11
631162378;Play creatively;Normal;9;0
631162379;Normal;Attack in the Middle;0;11
631162380;Normal;Normal;1;2
631162381;Attack in the Middle;Normal;11;0
631162382;Attack in the Middle;Normal;8;0
631162383;Normal;Play creatively;0;9
631162384;Normal;Normal;2;0
631162385;Normal;Attack in the Middle;0;11
631162386;Play creatively;Attack in the Middle;1;1
631162387;Normal;Normal;5;2
631162388;Normal;Normal;1;5
631162389;Attack in the Middle;Normal;9;0
631162390;Normal;Normal;6;1
631162391;Attack in the Middle;Normal;10;0
631162392;Play creatively;Normal;9;0
631162393;Normal;Attack in the Middle;0;10
631162394;Normal;Attack in the Middle;0;10
631162395;Normal;Normal;4;1
631162396;Normal;Play creatively;1;11
631162397;Attack in the Middle;Attack in the Middle;2;1
631162398;Play creatively;Normal;11;0
631162399;Normal;Normal;2;2
631162400;Normal;Normal;4;1
631162401;Normal;Normal;2;5
631162402;Normal;Normal;2;5
631162403;Normal;Play creatively;0;10
631162404;Attack in the Middle;Attack in the Middle;0;2
631162405;Play creatively;Normal;9;0
631162406;Normal;Normal;6;4
631162407;Attack in the Middle;Normal;8;0
631162408;Attack in the Middle;Normal;10;0
631162409;Normal;Play creatively;1;7
631162410;Normal;Attack in the Middle;0;8
631162411;Normal;Normal;1;1
631162412;Normal;Attack in the Middle;0;10
631162413;Normal;Normal;5;0
631162414;Normal;Normal;1;1
631162415;Attack in the Middle;Play creatively;5;1
631162416;Attack in the Middle;Normal;10;0
631162417;Normal;Normal;4;1
631162418;Play creatively;Normal;10;0
631162419;Normal;Attack in the Middle;0;10
631162420;Normal;Attack in the Middle;0;10
631162421;Normal;Normal;2;2
631162422;Attack in the Middle;Normal;8;0
631162423;Normal;Play creatively;0;9
631162424;Attack in the Middle;Normal;9;0
631162425;Normal;Normal;2;4
631162426;Normal;Normal;3;0
631162427;Normal;Attack in the Middle;0;11
631162428;Counter-attacks;Attack in the Middle;2;3
631162429;Attack on wings;Normal;1;8
631162430;Normal;Normal;10;0
631162431;Normal;Normal;2;3
631162432;Normal;Normal;4;1
631162433;Normal;Attack on wings;0;7
631162434;Normal;Normal;10;0
631162435;Normal;Normal;0;10
631162436;Normal;Normal;1;2
631162437;Attack on wings;Normal;9;0
631162438;Normal;Normal;9;1
631162439;Normal;Normal;0;9
631162440;Normal;Normal;3;3
631162441;Normal;Attack on wings;0;7
631162442;Normal;Normal;5;1
631162443;Normal;Normal;3;2
631162444;Normal;Normal;3;1
631162445;Attack on wings;Normal;7;0
631162446;Normal;Normal;3;0
631162447;Normal;Normal;11;0
631162448;Normal;Normal;8;0
631162449;Normal;Attack on wings;0;9
631162450;Normal;Normal;0;8
631162451;Normal;Normal;0;4
631162452;Normal;Normal;0;8
631162453;Attack on wings;Normal;5;0
631162454;Normal;Normal;9;0
631162455;Normal;Normal;4;0
631162456;Normal;Normal;3;2
631162457;Normal;Normal;0;3
631162458;Normal;Normal;2;3
631162459;Normal;Normal;0;10
631162460;Normal;Attack on wings;1;5
631162461;Normal;Normal;9;0
631162462;Normal;Normal;2;2
631162463;Normal;Normal;9;1
631162464;Attack on wings;Normal;8;0
631162465;Normal;Normal;0;7
631162466;Normal;Normal;0;6
631162467;Normal;Normal;2;5
631162468;Normal;Attack on wings;0;9
631162469;Normal;Normal;2;2
631162470;Normal;Normal;2;0
631162471;Normal;Normal;1;4
631162472;Attack on wings;Normal;9;0
631162473;Normal;Normal;3;2
631162474;Normal;Normal;11;0
631162475;Normal;Normal;0;9
631162476;Normal;Attack on wings;0;9
631162477;Normal;Normal;6;2
631162478;Normal;Normal;8;0
631162479;Normal;Normal;0;8
631162480;Attack on wings;Normal;9;0
631162481;Normal;Normal;3;3
631162482;Normal;Normal;2;1
631162483;Normal;Normal;0;9
631162484;Normal;Attack on wings;5;2
631162485;Normal;Attack in the Middle;0;10
631162486;Attack in the Middle;Normal;5;0
631162487;Normal;Normal;4;3
631162488;Normal;Normal;3;1
631162489;Attack on wings;Normal;9;0
631162490;Attack in the Middle;Normal;10;0
631162491;Normal;Normal;1;1
631162492;Normal;Attack in the Middle;0;6
631162493;Normal;Normal;2;5
631162494;Attack in the Middle;Normal;8;0
631162495;Attack on wings;Attack in the Middle;0;6
631162496;Normal;Normal;3;2
631162497;Normal;Normal;4;0
631162498;Attack in the Middle;Attack in the Middle;7;0
631162499;Normal;Normal;1;2
631162500;Normal;Attack on wings;0;6
631162501;Normal;Normal;2;2
631162502;Attack on wings;Normal;7;0
631162503;Attack in the Middle;Normal;7;0
631162504;Attack in the Middle;Normal;6;0
631162505;Normal;Normal;4;0
631162506;Normal;Attack in the Middle;0;9
631162507;Normal;Attack on wings;1;9
631162508;Normal;Attack in the Middle;0;9
631162509;Normal;Attack in the Middle;0;9
631162510;Attack in the Middle;Normal;8;0
631162511;Attack on wings;Normal;8;0
631162512;Normal;Normal;2;4
631162513;Normal;Normal;4;2
631162514;Normal;Attack on wings;0;9
631162515;Normal;Attack in the Middle;0;8
631162516;Attack in the Middle;Normal;10;0
631162517;Attack in the Middle;Normal;9;0
631162518;Normal;Normal;10;0
631162519;Attack in the Middle;Normal;10;0
631162520;Normal;Normal;0;3
631162521;Normal;Attack in the Middle;0;8
631162522;Normal;Attack in the Middle;0;8
631162523;Normal;Attack on wings;0;7
631162524;Normal;Normal;4;1
631162525;Attack on wings;Normal;7;0
631162526;Normal;Normal;1;3
631162527;Attack in the Middle;Attack in the Middle;3;0
631162528;Normal;Normal;1;2
631162529;Normal;Normal;5;2
631162530;Attack in the Middle;Attack on wings;3;0
631162531;Normal;Attack in the Middle;0;8
631162532;Normal;Normal;4;1
631162533;Normal;Normal;2;0
631162534;Attack in the Middle;Normal;9;0
631162535;Normal;Attack in the Middle;0;9
631162536;Normal;Attack in the Middle;0;9
631162537;Normal;Normal;3;4
631162538;Normal;Normal;3;2
631162539;Attack in the Middle;Attack in the Middle;0;1
631162540;Attack in the Middle;Normal;9;0
631162541;Attack on wings;Attack in the Middle;4;2
631162542;Attack on wings;Normal;8;0
631162543;Normal;Normal;3;1
631162544;Normal;Normal;3;0
631162545;Normal;Normal;0;7
631162546;Attack in the Middle;Normal;9;0
631162547;Normal;Attack on wings;0;8
631162548;Normal;Normal;1;1
631162549;Normal;Normal;7;0
631162550;Attack on wings;Normal;8;0
631162551;Normal;Attack in the Middle;0;7
631162552;Normal;Normal;0;1
631162553;Normal;Normal;0;10
631162554;Attack in the Middle;Attack on wings;4;1
631162555;Normal;Normal;2;3
631162556;Normal;Normal;2;4
631162557;Normal;Normal;10;0
631162558;Normal;Normal;3;1
631162559;Attack on wings;Normal;10;0
631162560;Attack in the Middle;Normal;7;0
631162561;Normal;Normal;0;11
631162562;Normal;Attack on wings;0;7
631162563;Normal;Normal;0;0
631162564;Normal;Attack in the Middle;0;7
631162565;Attack on wings;Attack on wings;4;0
631162566;Attack in the Middle;Normal;8;0
631162567;Normal;Normal;7;1
631162568;Normal;Normal;4;1
631162569;Normal;Normal;1;0
631162570;Normal;Normal;1;1
631162571;Normal;Attack in the Middle;0;6
631162572;Attack on wings;Attack on wings;2;5
631162573;Attack in the Middle;Normal;9;0
631162574;Normal;Normal;3;2
631162575;Attack on wings;Normal;7;0
631162576;Attack in the Middle;Normal;8;0
631162577;Normal;Attack in the Middle;1;8
631162578;Normal;Attack on wings;0;9
631162579;Normal;Normal;4;2
631162580;Normal;Attack in the Middle;0;10
631162581;Normal;Normal;4;0
631162582;Normal;Normal;2;2
631162583;Attack on wings;Attack in the Middle;4;1
631162584;Attack in the Middle;Normal;9;1
631162585;Normal;Normal;1;0
631162586;Attack in the Middle;Normal;8;0
631162587;Normal;Attack on wings;0;10
631162588;Normal;Attack in the Middle;0;11
631162589;Normal;Normal;5;0
631162590;Attack on wings;Normal;9;0
631162591;Normal;Attack in the Middle;0;7
631162592;Attack on wings;Normal;7;0
631162593;Normal;Normal;2;1
631162594;Normal;Normal;2;1
631162595;Normal;Attack on wings;0;9
631162596;Normal;Normal;1;10
631162597;Normal;Normal;0;5
631162598;Normal;Counter-attacks;1;0
631162599;Normal;Counter-attacks;1;2
631162600;Normal;Normal;4;2
631162601;Normal;Long shots;3;0
631162602;Normal;Normal;2;1
631162603;Play creatively;Normal;12;0
631162604;Attack on wings;Counter-attacks;2;2
631162605;Normal;Normal;0;11
631162606;Normal;Normal;11;0
631162607;Normal;Counter-attacks;2;2
631162608;Normal;Counter-attacks;3;2
631162609;Attack in the Middle;Counter-attacks;2;2
631162610;Attack on wings;Counter-attacks;0;3
631162611;Normal;Counter-attacks;2;2
631162612;Normal;Long shots;3;7
631162613;Normal;Play creatively;0;11
631162614;Normal;Long shots;4;2
631162615;Normal;Counter-attacks;3;0
631162616;Play creatively;Normal;12;0
631162617;Counter-attacks;Counter-attacks;2;2
631162618;Pressing;Normal;0;3
631162619;Attack in the Middle;Counter-attacks;6;3
631162620;Attack on wings;Normal;3;0
631162621;Normal;Normal;0;10
631162622;Normal;Pressing;3;1
631162623;Attack on wings;Counter-attacks;4;1
631162624;Normal;Attack in the Middle;2;1
631162625;Normal;Normal;11;0
631162626;Normal;Normal;0;11
631162627;Attack in the Middle;Normal;1;4
631162628;Counter-attacks;Normal;2;2
631162629;Attack on wings;Counter-attacks;4;2
631162630;Normal;Normal;11;0
631162631;Normal;Attack in the Middle;3;1
631162632;Normal;Counter-attacks;3;0
631162633;Attack on wings;Counter-attacks;0;3
631162634;Normal;Counter-attacks;4;1
631162635;Normal;Play creatively;0;8
631162636;Attack on wings;Normal;0;2
631162637;Play creatively;Normal;10;0
631162638;Long shots;Counter-attacks;5;0
631162639;Attack in the Middle;Counter-attacks;0;3
631162640;Normal;Counter-attacks;1;2
631162641;Normal;Pressing;3;1
631162642;Counter-attacks;Normal;4;1
631162643;Normal;Normal;2;1
631162644;Normal;Normal;0;10
631162645;Normal;Counter-attacks;2;1
631162646;Normal;Normal;11;0
631162647;Normal;Normal;5;2
631162648;Normal;Normal;2;2
631162649;Long shots;Counter-attacks;2;1
631162650;Attack on wings;Pressing;5;1
631162651;Normal;Play creatively;0;10
631162652;Normal;Pressing;1;0
631162653;Normal;Counter-attacks;4;2
631162654;Normal;Normal;1;2
631162655;Normal;Play creatively;4;2
631162656;Normal;Counter-attacks;1;0
631162657;Normal;Normal;2;3
631162658;Play creatively;Counter-attacks;3;4
631162659;Normal;Normal;4;3
631162660;Normal;Counter-attacks;5;0
631162661;Normal;Normal;0;3
631162662;Normal;Normal;4;0
631162663;Normal;Normal;2;0
631162664;Normal;Normal;2;4
631162665;Play creatively;Normal;3;4
631162666;Attack on wings;Counter-attacks;2;1
631162667;Normal;Counter-attacks;4;2
631162668;Normal;Normal;1;3
631162669;Normal;Attack in the Middle;4;4
631162670;Normal;Normal;5;1
631162671;Normal;Normal;5;3
631162672;Normal;Normal;6;2
631162673;Normal;Counter-attacks;4;3
631162674;Normal;Counter-attacks;4;2
631162675;Normal;Counter-attacks;2;2
631162676;Normal;Normal;6;2
631162677;Normal;Play creatively;4;2
631162678;Normal;Counter-attacks;4;2
631162679;Normal;Normal;5;1
631162680;Play creatively;Normal;5;3
631162681;Normal;Pressing;4;0
631162682;Normal;Normal;2;3
631162683;Normal;Attack in the Middle;4;1
631162684;Normal;Normal;1;4
631162685;Normal;Counter-attacks;4;3
631162686;Normal;Normal;2;1
631162687;Attack in the Middle;Counter-attacks;2;1
631162688;Normal;Counter-attacks;3;0
631162689;Normal;Normal;5;2
631162690;Normal;Attack on wings;3;1
631162691;Normal;Counter-attacks;1;0
631162692;Normal;Normal;2;3
631162693;Normal;Counter-attacks;4;0
631162694;Normal;Normal;3;1
631162695;Normal;Normal;3;0
631162696;Normal;Attack on wings;4;4
631162697;Normal;Counter-attacks;0;1
631162698;Normal;Normal;3;1
631162699;Normal;Normal;5;3
631162700;Normal;Counter-attacks;1;1
631162701;Normal;Counter-attacks;2;3
631162702;Normal;Pressing;0;2
631162703;Normal;Normal;1;3
631162704;Normal;Normal;5;1
631162705;Normal;Normal;6;2
631162706;Normal;Counter-attacks;0;0
631162707;Normal;Counter-attacks;5;1
631162708;Normal;Counter-attacks;5;1
631162709;Normal;Counter-attacks;1;0
631162710;Normal;Normal;0;7
631162711;Normal;Counter-attacks;1;2
631162712;Normal;Attack in the Middle;2;4
631162713;Normal;Normal;1;1
631162714;Normal;Normal;9;0
631162715;Pressing;Normal;0;6
631162716;Normal;Normal;7;0
631162717;Normal;Normal;4;1
631162718;Pressing;Normal;0;11
631162719;Normal;Normal;0;10
631162720;Normal;Pressing;7;0
631162721;Normal;Normal;2;0
631162722;Normal;Normal;8;0
631162723;Pressing;Normal;0;0
631162724;Normal;Normal;4;4
631162725;Normal;Normal;2;2
631162726;Normal;Normal;0;10
631162727;Normal;Normal;4;1
631162728;Counter-attacks;Normal;0;9
631162729;Pressing;Normal;0;5
631162730;Normal;Counter-attacks;5;0
631162731;Play creatively;Normal;9;0
631162732;Normal;Normal;2;1
631162733;Normal;Pressing;9;0
631162734;Normal;Counter-attacks;0;7
631162735;Normal;Normal;3;3
631162736;Pressing;Play creatively;0;5
631162737;Normal;Normal;2;0
631162738;Normal;Normal;5;1
631162739;Normal;Counter-attacks;3;2
631162740;Play creatively;Pressing;4;0
631162741;Counter-attacks;Normal;8;0
631162742;Pressing;Normal;0;4
631162743;Normal;Normal;2;2
631162744;Counter-attacks;Normal;0;7
631162745;Normal;Play creatively;0;9
631162746;Normal;Pressing;3;0
631162747;Normal;Counter-attacks;8;0
631162748;Normal;Counter-attacks;3;1
631162749;Normal;Normal;11;0
631162750;Normal;Normal;3;4
631162751;Normal;Pressing;4;0
631162752;Counter-attacks;Long shots;0;0
631162753;Normal;Attack in the Middle;0;9
631162754;Normal;Normal;0;0
631162755;Pressing;Attack on wings;0;4
631162756;Normal;Pressing;8;0
631162757;Normal;Normal;10;0
631162758;Pressing;Normal;1;3
631162759;Pressing;Normal;0;6
631162760;Normal;Pressing;3;0
631162761;Normal;Attack on wings;0;9
631162762;Attack in the Middle;Normal;2;3
631162763;Normal;Normal;4;1
631162764;Normal;Pressing;8;0
631162765;Normal;Normal;10;0
631162766;Normal;Long shots;0;2
631162767;Normal;Attack on wings;0;2
631162768;Long shots;Long shots;0;1
631162769;Normal;Counter-attacks;2;1
631162770;Normal;Normal;7;0
631162771;Long shots;Pressing;2;2
631162772;Normal;Long shots;1;3
631162773;Normal;Attack on wings;0;4
631162774;Long shots;Normal;1;2
631162775;Normal;Long shots;2;2
631162776;Play creatively;Long shots;0;1
631162777;Normal;Long shots;1;0
631162778;Normal;Normal;5;0
631162779;Long shots;Normal;0;0
631162780;Long shots;Normal;1;0
631162781;Normal;Normal;0;9
631162782;Normal;Normal;1;5
631162783;Normal;Counter-attacks;3;0
631162784;Play creatively;Long shots;0;4
631162785;Long shots;Long shots;1;1
631162786;Play creatively;Normal;4;0
631162787;Normal;Counter-attacks;2;1
631162788;Long shots;Counter-attacks;3;2
631162789;Attack on wings;Long shots;2;1
631162790;Normal;Normal;0;7
631162791;Long shots;Long shots;1;1
631162792;Attack on wings;Normal;6;0
631162793;Long shots;Attack on wings;2;5
631162794;Attack on wings;Long shots;1;2
631162795;Normal;Normal;3;4
631162796;Normal;Normal;8;0
631162797;Long shots;Long shots;3;2
631162798;Long shots;Counter-attacks;2;1
631162799;Attack on wings;Long shots;5;0
631162800;Normal;Normal;5;0
631162801;Normal;Long shots;0;6
631162802;Long shots;Long shots;1;1
631162803;Attack on wings;Normal;2;2
631162804;Long shots;Counter-attacks;3;1
631162805;Normal;Normal;9;0
631162806;Normal;Normal;1;2
631162807;Normal;Long shots;0;4
631162808;Normal;Normal;0;4
631162809;Long shots;Normal;3;1
631162810;Attack in the Middle;Long shots;2;1
631162811;Long shots;Play creatively;1;1
631162812;Long shots;Normal;5;2
631162813;Play creatively;Normal;10;0
631162814;Long shots;Counter-attacks;4;1
631162815;Attack in the Middle;Long shots;2;2
631162816;Normal;Long shots;0;2
631162817;Normal;Normal;0;5
631162818;Attack on wings;Normal;2;1
631162819;Long shots;Long shots;1;0
631162820;Normal;Normal;3;5
631162821;Long shots;Normal;5;0
631162822;Normal;Normal;2;1
631162823;Attack on wings;Normal;3;1
631162824;Attack in the Middle;Play creatively;3;2
631162825;Normal;Normal;2;0
631162826;Attack in the Middle;Normal;6;5
631162827;Normal;Play creatively;4;3
631162828;Normal;Normal;0;5
631162829;Normal;Attack on wings;4;3
631162830;Normal;Normal;3;1
631162831;Play creatively;Attack on wings;7;4
631162832;Normal;Normal;5;0
631162833;Normal;Counter-attacks;4;1
631162834;Normal;Normal;2;4
631162835;Normal;Attack in the Middle;2;5
631162836;Attack on wings;Normal;1;5
631162837;Normal;Normal;4;5
631162838;Normal;Normal;5;1
631162839;Normal;Attack on wings;3;2
631162840;Normal;Normal;3;1
631162841;Normal;Counter-attacks;5;1
631162842;Attack on wings;Normal;2;4
631162843;Normal;Counter-attacks;4;2
631162844;Normal;Pressing;1;2
631162845;Normal;Normal;2;2
631162846;Normal;Attack in the Middle;7;0
631162847;Normal;Attack on wings;2;1
631162848;Normal;Normal;4;2
631162849;Normal;Pressing;5;2
631162850;Normal;Normal;0;3
631162851;Normal;Pressing;3;4
631162852;Attack on wings;Normal;1;2
631162853;Normal;Normal;0;3
631162854;Normal;Normal;4;2
631162855;Normal;Normal;2;2
631162856;Normal;Attack on wings;3;0
631162857;Play creatively;Normal;6;2
631162858;Attack on wings;Normal;1;4
631162859;Normal;Normal;8;2
631162860;Normal;Normal;3;0
631162861;Normal;Normal;2;5
631162862;Normal;Pressing;3;1
631162863;Normal;Attack on wings;5;5
631162864;Play creatively;Normal;4;3
631162865;Normal;Counter-attacks;5;1
631162866;Normal;Normal;4;2
631162867;Normal;Normal;1;4
631162868;Attack on wings;Normal;2;2
631162869;Pressing;Normal;0;3
631162870;Normal;Normal;8;0
631162871;Play creatively;Normal;3;4
631162872;Attack on wings;Attack in the Middle;4;4
631162873;Normal;Counter-attacks;3;1
631162874;Normal;Counter-attacks;2;0
631162875;Normal;Counter-attacks;3;1
631162876;Normal;Attack on wings;8;1
631162877;Normal;Counter-attacks;2;4
631162878;Normal;Normal;1;6
631162879;Counter-attacks;Normal;1;2
631162880;Normal;Attack in the Middle;4;2
631162881;Attack in the Middle;Normal;6;0
631162882;Normal;Normal;1;2
631162883;Normal;Attack on wings;2;5
631162884;Normal;Normal;3;0
631162885;Normal;Counter-attacks;2;1
631162886;Normal;Normal;0;5
631162887;Attack on wings;Counter-attacks;0;1
631162888;Attack in the Middle;Normal;1;4
631162889;Normal;Normal;3;2
631162890;Normal;Counter-attacks;1;0
631162891;Normal;Attack on wings;5;0
631162892;Normal;Normal;4;0
631162893;Normal;Attack in the Middle;4;1
631162894;Normal;Normal;0;5
631162895;Normal;Normal;5;3
631162896;Attack on wings;Normal;1;5
631162897;Attack in the Middle;Normal;3;1
631162898;Normal;Attack on wings;3;0
631162899;Normal;Normal;7;0
631162900;Normal;Attack in the Middle;3;0
631162901;Normal;Normal;3;2
631162902;Normal;Attack on wings;0;5
631162903;Normal;Counter-attacks;1;1
631162904;Attack in the Middle;Normal;2;1
631162905;Normal;Normal;1;1
631162906;Normal;Normal;2;0
631162907;Normal;Attack in the Middle;3;0
631162908;Counter-attacks;Normal;1;3
631162909;Attack on wings;Play creatively;5;1
631162910;Normal;Normal;2;0
631162911;Attack in the Middle;Normal;1;4
631162912;Attack on wings;Normal;2;2
631162913;Play creatively;Counter-attacks;1;3
631162914;Normal;Normal;0;0
631162915;Normal;Normal;1;2
631162916;Normal;Attack in the Middle;1;1
631162917;Attack in the Middle;Play creatively;1;0
631162918;Attack in the Middle;Normal;0;1
631162919;Normal;Attack on wings;0;0
631162920;Counter-attacks;Normal;0;5
631162921;Play creatively;Normal;0;7
631162922;Normal;Normal;1;2
631162923;Normal;Attack in the Middle;2;1
631162924;Counter-attacks;Normal;1;2
631162925;Attack on wings;Normal;9;0
631162926;Counter-attacks;Normal;3;3
631162927;Attack on wings;Normal;3;0
631162928;Counter-attacks;Normal;3;2
631162929;Play creatively;Attack in the Middle;0;6
631162930;Normal;Counter-attacks;6;0
631162931;Normal;Counter-attacks;0;1
631162932;Attack in the Middle;Attack on wings;7;1
631162933;Normal;Play creatively;5;0
631162934;Normal;Counter-attacks;3;0
631162935;Normal;Counter-attacks;3;0
631162936;Normal;Counter-attacks;1;1
631162937;Normal;Normal;2;1
631162938;Counter-attacks;Normal;1;1
631162939;Normal;Counter-attacks;1;3
631162940;Normal;Normal;3;0
631162941;Normal;Counter-attacks;1;4
631162942;Counter-attacks;Counter-attacks;0;3
631162943;Normal;Counter-attacks;1;3
631162944;Normal;Normal;4;3
631162945;Normal;Normal;1;2
631162946;Normal;Counter-attacks;5;0
631162947;Normal;Normal;3;1
631162948;Counter-attacks;Normal;3;2
631162949;Counter-attacks;Normal;0;3
631162950;Normal;Normal;1;5
631162951;Normal;Counter-attacks;1;2
631162952;Normal;Counter-attacks;4;1
631162953;Normal;Normal;3;2
631162954;Counter-attacks;Counter-attacks;4;0
631162955;Normal;Normal;2;4
631162956;Normal;Normal;3;0
631162957;Counter-attacks;Normal;2;0
